#This file is automatically generated by https://freetv.fun and is mainly used to test the accuracy of our EPG.
#The following test channels are from public sharing on the Internet.
#freetv.fun does not provide or store any streaming media content.All channels are automatically collected from the network through crawlers, without any manual participation, just for testing purposes. Therefore, we do not guarantee the stability and legality of the channels, nor do we assume corresponding legal responsibilities. All legal responsibilities It should be the responsibility of the user and the source provider.
#If you don't know how to use it, or don't have time to test it, you can download this recommended app for testing.
#https://freetv.fun/app
#Generated on: 2026-08-27 08:00:02 UTC


#這個檔案是由https://freetv.fun自動生成的,僅僅只是用於測試epg的準確性.
#以下的測試頻道均為網路上的公開分享頻道.
#freetv.fun並不提供也不儲存任何的流媒體內容.所有的頻道都是由自動化系統通過網路自動收集而來,並沒有任何人工參與,僅僅只是為了測試.因此我們並不保證頻道的穩定性與合法性,我們也不承擔任何相關的法律責任.所有的法律責任與相關後果應由頻道的使用者與提供者自行承擔.
#如果您不知道如何使用這個檔案,或者並沒有時間進行測試,那麼您可以下載我們推薦的APP來進行測試.
#下載地址為https://freetv.fun/app
#生成時間: 2026-08-27 08:00:02 UTC


Africa,#genre#
TV[geo-blocked],https://t.freetv.fun/live/g1-tv.m3u8
Nigeria,#genre#
Nollywood Movies[geo-blocked],https://t.freetv.fun/live/action-hollywood-movies-1.m3u8
Nollywood Movies[geo-blocked],https://t.freetv.fun/live/action-hollywood-movies.m3u8
Oman,#genre#
OMAN TV[geo-blocked],https://t.freetv.fun/live/oman-tv.m3u8
OMAN TV[geo-blocked],https://t.freetv.fun/live/company-tv.m3u8
OMAN TV[geo-blocked],https://t.freetv.fun/live/oman-tv-1.m3u8
OMAN TV[geo-blocked],https://t.freetv.fun/live/mason-tv.m3u8
Other,#genre#
Baby First TV[geo-blocked],https://t.freetv.fun/live/babyfirst.m3u8
Türkmen Sport[geo-blocked],https://t.freetv.fun/live/turkmen-sporty.m3u8
ТВ Футбол[geo-blocked],https://t.freetv.fun/live/match-futbol-3.php
Pakistan,#genre#
ARY NEWS[geo-blocked],https://t.freetv.fun/live/ary-news.m3u8
CAPITAL TV[geo-blocked],https://t.freetv.fun/live/capital-tv.m3u8
DUNYA NEWS[geo-blocked],https://t.freetv.fun/live/dunya-news.m3u8
IIPC TV ENG[geo-blocked],https://t.freetv.fun/live/iipc-tv.m3u8
IIPC TV ENG[geo-blocked],https://t.freetv.fun/live/iipc-tv-1.m3u8
URDU 1[geo-blocked],https://t.freetv.fun/live/dd-urdu-2.m3u8
Peru,#genre#
Canal IPe[geo-blocked],https://t.freetv.fun/live/canal-e.m3u8
Philippines,#genre#
INC TV[geo-blocked],https://t.freetv.fun/live/inc-tv-1.m3u8
Poland,#genre#
DocuBox HD[geo-blocked],https://t.freetv.fun/live/docubox.m3u8
DocuBox HD[geo-blocked],https://t.freetv.fun/live/docubox-3.m3u8
FashionBox[geo-blocked],https://t.freetv.fun/live/fashionbox-1.m3u8
FashionBox[geo-blocked],https://t.freetv.fun/live/fashionbox-2.m3u8
FilmBox SD Poland[geo-blocked],https://t.freetv.fun/live/filmbox.m3u8
Filmbox Arthouse Poland[geo-blocked],https://t.freetv.fun/live/filmbox-arthouse.m3u8
Polsat Sport PL[geo-blocked],https://t.freetv.fun/live/polsat-sport-premium-2.m3u8
Portugal,#genre#
ARTV[geo-blocked],https://t.freetv.fun/live/artv-1.m3u8
ARTV[geo-blocked],https://t.freetv.fun/live/artv-2.m3u8
AXN BLACK Portugal[geo-blocked],https://t.freetv.fun/live/black.m3u8
CANAL 11[geo-blocked],https://t.freetv.fun/live/canal-11.m3u8
DANCE TV PT[geo-blocked],https://t.freetv.fun/live/dance-tv.m3u8
EUROSPORT 1 Portugal[geo-blocked],https://t.freetv.fun/live/eurosport-1.php
Fuel TV Portugal[geo-blocked],https://t.freetv.fun/live/fuel-tv.m3u8
Fuel TV Portugal[geo-blocked],https://t.freetv.fun/live/fuel-tv-1.m3u8
Fuel TV Portugal[geo-blocked],https://t.freetv.fun/live/fuel-tv-4.m3u8
Fuel TV Portugal[geo-blocked],https://t.freetv.fun/live/fuel-tv-5.m3u8
KURIOS TV[geo-blocked],https://t.freetv.fun/live/kuriakos-tv.m3u8
KURIOS TV[geo-blocked],https://t.freetv.fun/live/kuriakos-tv-1.m3u8
Kuriakos kids[geo-blocked],https://t.freetv.fun/live/kuriakos-kids.m3u8
PORTO CANAL 1 PT[geo-blocked],https://t.freetv.fun/live/canal-1.m3u8
RTP Internacional[geo-blocked],https://t.freetv.fun/live/azteca-internacional.m3u8
RTP Internacional[geo-blocked],https://t.freetv.fun/live/nuestra-tele-internacional.m3u8
Zig Zag RTP[geo-blocked],https://t.freetv.fun/live/rtp.m3u8
Qatar,#genre#
Al Jazeera (En)[geo-blocked],https://t.freetv.fun/live/al-jazeera.m3u8
Al Jazeera (En)[geo-blocked],https://t.freetv.fun/live/al-jazeera-1.m3u8
Al Jazeera (En)[geo-blocked],https://t.freetv.fun/live/al-jazeera-english.m3u8
Al Jazeera (En)[geo-blocked],https://t.freetv.fun/live/al-jazeera-english-1.m3u8
Al Jazeera (En)[geo-blocked],https://t.freetv.fun/live/aljazeera.m3u8
Al Jazeera (En)[geo-blocked],https://t.freetv.fun/live/al-jazeera-qa.m3u8
Al Jazeera (En)[geo-blocked],https://t.freetv.fun/live/al-jazeera-english-3.m3u8
Al Jazeera (En)[geo-blocked],https://t.freetv.fun/live/al-jazeera-english-4.m3u8
Al Jazeera Mubasher (Arabic)[geo-blocked],https://t.freetv.fun/live/al-jazeera-mubasher.m3u8
Al Jazeera Mubasher (Arabic)[geo-blocked],https://t.freetv.fun/live/al-jazeera-mubasher-1.m3u8
Al Jazeera Mubasher (Arabic)[geo-blocked],https://t.freetv.fun/live/al-jazeera-mubasher-2.m3u8
Al Rayyan[geo-blocked],https://t.freetv.fun/live/al-rayyan-qadeem.m3u8
Al Rayyan[geo-blocked],https://t.freetv.fun/live/al-rayyan.m3u8
Bein Sport HD 5 Qatar (Arabic)[geo-blocked],https://t.freetv.fun/live/sport-5.m3u8
Bein sport1 - Ar [geo-blocked],https://t.freetv.fun/live/sport1.m3u8
Romania,#genre#
Agro TV[geo-blocked],https://t.freetv.fun/live/agro-tv.m3u8
Agro TV[geo-blocked],https://t.freetv.fun/live/agro-tv-1.m3u8
Agro TV[geo-blocked],https://t.freetv.fun/live/agro-tv-2.m3u8
Antena 3[geo-blocked],https://t.freetv.fun/live/antena-3.m3u8
Duck Tv[geo-blocked],https://t.freetv.fun/live/ducktv.m3u8
Duck Tv[geo-blocked],https://t.freetv.fun/live/ducktv-2.m3u8
Duck Tv[geo-blocked],https://t.freetv.fun/live/ducktv-3.m3u8
Epic Drama[geo-blocked],https://t.freetv.fun/live/viasat-epic-drama.m3u8
Eurosport[geo-blocked],https://t.freetv.fun/live/eurosport-1-uhd-25fps.m3u8
Eurosport[geo-blocked],https://t.freetv.fun/live/eurosport-czechia.m3u8
Eurosport 2[geo-blocked],https://t.freetv.fun/live/eurosport-2-uhd-25fps-1.m3u8
Film Cafe[geo-blocked],https://t.freetv.fun/live/film-cafe.m3u8
Iasi TV[geo-blocked],https://t.freetv.fun/live/oasis-tv.m3u8
Kanal D[geo-blocked],https://t.freetv.fun/live/kanal-d-drama.m3u8
Kanal D[geo-blocked],https://t.freetv.fun/live/kanal-d-1.m3u8
Kanal D[geo-blocked],https://t.freetv.fun/live/groovia-kanal.m3u8
Kanal D[geo-blocked],https://t.freetv.fun/live/kanal-ri.m3u8
Minimax[geo-blocked],https://t.freetv.fun/live/minimax.m3u8
Minimax[geo-blocked],https://t.freetv.fun/live/minimax-2.m3u8
Minimax[geo-blocked],https://t.freetv.fun/live/minimax-3.m3u8
National Geographic[geo-blocked],https://t.freetv.fun/live/national-geographic.m3u8
National Geographic[geo-blocked],https://t.freetv.fun/live/national-geographic-wild.m3u8
National Geographic[geo-blocked],https://t.freetv.fun/live/national-geographic-1.m3u8
National Geographic[geo-blocked],https://t.freetv.fun/live/national-geographic-2.m3u8
National Geographic[geo-blocked],https://t.freetv.fun/live/national-geographic-6.m3u8
National Geographic[geo-blocked],https://t.freetv.fun/live/national-geographic-7.m3u8
National Geographic[geo-blocked],https://t.freetv.fun/live/national-geographic-wild-3.m3u8
National Geographic[geo-blocked],https://t.freetv.fun/live/national-geographic-8.m3u8
National Geographic[geo-blocked],https://t.freetv.fun/live/national-geographic-9.m3u8
National Geographic[geo-blocked],https://t.freetv.fun/live/national-geographic-10.m3u8
National Geographic[geo-blocked],https://t.freetv.fun/live/national-geographic-11.php
National Geographic[geo-blocked],https://t.freetv.fun/live/national-geographic-12.php
National Geographic[geo-blocked],https://t.freetv.fun/live/national-geographic-13.m3u8
National Geographic Romania[geo-blocked],https://t.freetv.fun/live/national-geographic-latin-america-1.m3u8
National Geographic Romania[geo-blocked],https://t.freetv.fun/live/national-geographic-latin-america-2.m3u8
Prima TV Romania[geo-blocked],https://t.freetv.fun/live/prima-1.m3u8
Rock TV[geo-blocked],https://t.freetv.fun/live/rock-tv-1.m3u8
Rock TV[geo-blocked],https://t.freetv.fun/live/jocky-tv.m3u8
TV SPORT[geo-blocked],https://t.freetv.fun/live/ct-sport.m3u8
TV1000[geo-blocked],https://t.freetv.fun/live/tv1000.m3u8
TV1000[geo-blocked],https://t.freetv.fun/live/viju-tv1000.m3u8
TV1000[geo-blocked],https://t.freetv.fun/live/viju-tv1000-2.m3u8
TV1000[geo-blocked],https://t.freetv.fun/live/tv1000-1.m3u8
TV1000[geo-blocked],https://t.freetv.fun/live/viasat-tv1000.php
UTV ROMANIA[geo-blocked],https://t.freetv.fun/live/utv-1.m3u8
Viasat Explore[geo-blocked],https://t.freetv.fun/live/viasat-explorer.php
Viasat Explore[geo-blocked],https://t.freetv.fun/live/viasat-explore-classic.m3u8
Viasat Explore[geo-blocked],https://t.freetv.fun/live/viasat-explore-4.m3u8
Viasat Explore[geo-blocked],https://t.freetv.fun/live/viasat-explore-5.php
Viasat History[geo-blocked],https://t.freetv.fun/live/viasat-history-4.m3u8
Viasat History[geo-blocked],https://t.freetv.fun/live/viasat-history-5.m3u8
Viasat History[geo-blocked],https://t.freetv.fun/live/viasat-history-6.m3u8
Viasat History[geo-blocked],https://t.freetv.fun/live/viasat-history-7.php
Viasat Nature[geo-blocked],https://t.freetv.fun/live/viasat-nature-4.php
Viasat Nature[geo-blocked],https://t.freetv.fun/live/viasat-nature-5.php
Viasat Nature[geo-blocked],https://t.freetv.fun/live/viasat-nature-6.m3u8
Viasat Nature[geo-blocked],https://t.freetv.fun/live/viasat-nature-fd.php
Viasat Nature Romania[geo-blocked],https://t.freetv.fun/live/viasat-6.m3u8
Viasat Nature Romania[geo-blocked],https://t.freetv.fun/live/viasat-3.m3u8
Russia,#genre#
1.Астрахань 24[geo-blocked],https://t.freetv.fun/live/astrakhan-24.m3u8
1HD Russia[geo-blocked],https://t.freetv.fun/live/russia-1.m3u8
365 дней[geo-blocked],https://t.freetv.fun/live/365-dnei.php
365 дней[geo-blocked],https://t.freetv.fun/live/365-dnei-4.php
AMEDIA Hit HD[geo-blocked],https://t.freetv.fun/live/amedia-hit.m3u8
AMEDIA Hit HD[geo-blocked],https://t.freetv.fun/live/amedia-hit-4.m3u8
AMEDIA Hit HD[geo-blocked],https://t.freetv.fun/live/amedia-hit-5.m3u8
Amedia Premium HD[geo-blocked],https://t.freetv.fun/live/amedia-premium-5.m3u8
Amedia Premium HD[geo-blocked],https://t.freetv.fun/live/amedia-premium-6.php
Amedia Premium HD[geo-blocked],https://t.freetv.fun/live/amedia-premium-7.php
Amedia Premium HD[geo-blocked],https://t.freetv.fun/live/armenia-premium-6-1.m3u8
Amedia Premium HD[geo-blocked],https://t.freetv.fun/live/amedia-premium-8.php
Bollywood HD[geo-blocked],https://t.freetv.fun/live/bollywood-1.m3u8
Bollywood HD[geo-blocked],https://t.freetv.fun/live/bollywood-3.php
Bollywood HD[geo-blocked],https://t.freetv.fun/live/bollywood-5.m3u8
Bridge TV[geo-blocked],https://t.freetv.fun/live/bridge-1.php
Bridge TV[geo-blocked],https://t.freetv.fun/live/bridge-deluxe-2.m3u8
Bridge TV[geo-blocked],https://t.freetv.fun/live/bridge-rock.m3u8
Bridge TV[geo-blocked],https://t.freetv.fun/live/bridge-hits-2.m3u8
Bridge TV[geo-blocked],https://t.freetv.fun/live/bridge-3.m3u8
Bridge TV[geo-blocked],https://t.freetv.fun/live/bridge-shliager-1.php
CTC LOVE[geo-blocked],https://t.freetv.fun/live/ctc-love-1.php
Channel One Russia[geo-blocked],https://t.freetv.fun/live/one-channel.m3u8
Comedy TV Russia[geo-blocked],https://t.freetv.fun/live/comedy-tv-1.php
Euronews Russian[geo-blocked],https://t.freetv.fun/live/euronews-russian.m3u8
Extreme Sports Channel Россия[geo-blocked],https://t.freetv.fun/live/extreme-sports-2.php
Hard Life TV[geo-blocked],https://t.freetv.fun/live/life-tv.m3u8
Hard Life TV[geo-blocked],https://t.freetv.fun/live/life-tv-1.m3u8
Mir[geo-blocked],https://t.freetv.fun/live/mir-24-1.m3u8
Nautical Channel Russia[geo-blocked],https://t.freetv.fun/live/russia-k.m3u8
Nicktoons CIS[geo-blocked],https://t.freetv.fun/live/nicktoons-4.m3u8
Nord TV[geo-blocked],https://t.freetv.fun/live/rtv-noord.m3u8
RT[geo-blocked],https://t.freetv.fun/live/rt-1.m3u8
RT[geo-blocked],https://t.freetv.fun/live/rt-2.m3u8
RT[geo-blocked],https://t.freetv.fun/live/rt-d-1.php
RTG[geo-blocked],https://t.freetv.fun/live/rtg.m3u8
RTG[geo-blocked],https://t.freetv.fun/live/rtg-sd.php
RTV International[geo-blocked],https://t.freetv.fun/live/kvartal-tv-international.m3u8
RTV International[geo-blocked],https://t.freetv.fun/live/e-international-asia.m3u8
RTV International[geo-blocked],https://t.freetv.fun/live/e-international.m3u8
RTV International[geo-blocked],https://t.freetv.fun/live/yoy-international.m3u8
RTV International[geo-blocked],https://t.freetv.fun/live/e-international-europe.m3u8
RTV International[geo-blocked],https://t.freetv.fun/live/e-international-asia-1.m3u8
RU TV[geo-blocked],https://t.freetv.fun/live/ru-tv-1.m3u8
RU TV[geo-blocked],https://t.freetv.fun/live/cruz-tv-1.m3u8
RU TV[geo-blocked],https://t.freetv.fun/live/ru-tv.m3u8
RU TV[geo-blocked],https://t.freetv.fun/live/cruz-tv-1.m3u8
RUSSIA TODAY: GLOBAL[geo-blocked],https://t.freetv.fun/live/russia-today-g.m3u8
Russian Music Box TV[geo-blocked],https://t.freetv.fun/live/russian-musicbox-1.php
Sony Sci-Fi[geo-blocked],https://t.freetv.fun/live/sci-fi-1.m3u8
Sport Plus[geo-blocked],https://t.freetv.fun/live/sorozat-plus.m3u8
THT Russia[geo-blocked],https://t.freetv.fun/live/tht-1.php
TV 1000 MEGAHIT HD[geo-blocked],https://t.freetv.fun/live/tv-1000-megahit.php
TV Brics[geo-blocked],https://t.freetv.fun/live/tv-brics-russian.m3u8
TV Brics[geo-blocked],https://t.freetv.fun/live/tv-brics.m3u8
TV1000 Action[geo-blocked],https://t.freetv.fun/live/tv1000-action.php
TV1000 Action[geo-blocked],https://t.freetv.fun/live/viju-tv1000-action.m3u8
TV1000 Action[geo-blocked],https://t.freetv.fun/live/tv1000-action-3.php
TV1000 Comedy HD[geo-blocked],https://t.freetv.fun/live/tv1000-comedy.php
TV1000 Русское Кино[geo-blocked],https://t.freetv.fun/live/tv1000-russkoe-kino-3.php
TV1000 Русское Кино[geo-blocked],https://t.freetv.fun/live/tv1000-russkoe-1.php
WORLD FASHION CHANNEL[geo-blocked],https://t.freetv.fun/live/world-fashion-channel.php
WORLD FASHION CHANNEL[geo-blocked],https://t.freetv.fun/live/world-fashion-channel-1.m3u8
Zvezda Telekanal[geo-blocked],https://t.freetv.fun/live/zvezda-2.m3u8
Zvezda Telekanal[geo-blocked],https://t.freetv.fun/live/zvezda-1-1.m3u8
amedia 1[geo-blocked],https://t.freetv.fun/live/amedia-1.php
amedia 1[geo-blocked],https://t.freetv.fun/live/amedia-1-1.m3u8
amedia 1[geo-blocked],https://t.freetv.fun/live/amedia-1-4.php
amedia 2[geo-blocked],https://t.freetv.fun/live/amedia-2.m3u8
amedia 2[geo-blocked],https://t.freetv.fun/live/amedia-2-2.m3u8
Авто 24[geo-blocked],https://t.freetv.fun/live/avto-24.m3u8
Авто 24[geo-blocked],https://t.freetv.fun/live/avto24.m3u8
Авто Телевидение[geo-blocked],https://t.freetv.fun/live/novoe-televidenie.m3u8
Авто плюс[geo-blocked],https://t.freetv.fun/live/avto-plius.php
Бобер[geo-blocked],https://t.freetv.fun/live/bober-2.php
ВРЕМЯ[geo-blocked],https://t.freetv.fun/live/vremia.m3u8
ВРЕМЯ[geo-blocked],https://t.freetv.fun/live/vremia-4.php
ДОЖДЬ[geo-blocked],https://t.freetv.fun/live/dozhd-2.m3u8
ДОМ КИНО ПРЕМИУМ HD[geo-blocked],https://t.freetv.fun/live/dom-kino-premium-1.m3u8
Дом Кино[geo-blocked],https://t.freetv.fun/live/dom-kino.m3u8
Дом Кино[geo-blocked],https://t.freetv.fun/live/dom-kino-2.m3u8
Дом Кино[geo-blocked],https://t.freetv.fun/live/dom-kino-premium-sd.m3u8
Домашний[geo-blocked],https://t.freetv.fun/live/domashnii.m3u8
Домашний[geo-blocked],https://t.freetv.fun/live/domashnii-plus-7-1.php
ЕДА HD[geo-blocked],https://t.freetv.fun/live/eda-1.php
Живи[geo-blocked],https://t.freetv.fun/live/zhivi-1.m3u8
КИНОКОМЕДИЯ[geo-blocked],https://t.freetv.fun/live/kinokomediia-fd.php
КИНОСЕРИЯ[geo-blocked],https://t.freetv.fun/live/kinoseriia-4.m3u8
КИНОСЕРИЯ[geo-blocked],https://t.freetv.fun/live/kinoseriia-6.php
КИНОСЕРИЯ[geo-blocked],https://t.freetv.fun/live/kinoseriia-8.m3u8
КИНОХИТ[geo-blocked],https://t.freetv.fun/live/kinokhit.php
КХЛ HD[geo-blocked],https://t.freetv.fun/live/kkhl.m3u8
КХЛ HD[geo-blocked],https://t.freetv.fun/live/kkhl-1.m3u8
Карусель[geo-blocked],https://t.freetv.fun/live/karusel.m3u8
Карусель[geo-blocked],https://t.freetv.fun/live/karusel-10.m3u8
Карусель[geo-blocked],https://t.freetv.fun/live/karusel-int.m3u8
Кино союз Россия[geo-blocked],https://t.freetv.fun/live/soiuz-1.m3u8
Кто есть кто[geo-blocked],https://t.freetv.fun/live/kto-est-kto-1.php
МАТЧ! БОЕЦ[geo-blocked],https://t.freetv.fun/live/match-boets-1.m3u8
МИР 24[geo-blocked],https://t.freetv.fun/live/mir-24.m3u8
МИР 24[geo-blocked],https://t.freetv.fun/live/mir-24-1080p.m3u8
МУЗ ТВ[geo-blocked],https://t.freetv.fun/live/muz-tv.php
МУЗ ТВ[geo-blocked],https://t.freetv.fun/live/muztv.m3u8
МУЗ ТВ[geo-blocked],https://t.freetv.fun/live/muz-tv-2.m3u8
МУЗ ТВ[geo-blocked],https://t.freetv.fun/live/muz-tv-3.m3u8
МУЗ ТВ[geo-blocked],https://t.freetv.fun/live/muz-tv-fd.php
МУЗ ТВ[geo-blocked],https://t.freetv.fun/live/muz-tv-4.m3u8
МУЗ ТВ[geo-blocked],https://t.freetv.fun/live/muz-tv-5.m3u8
МУЗ ТВ[geo-blocked],https://t.freetv.fun/live/muz-tv-6.php
Матч ТВ[geo-blocked],https://t.freetv.fun/live/match-tv-1.m3u8
Матч ТВ[geo-blocked],https://t.freetv.fun/live/match-tv-2.m3u8
Матч ТВ[geo-blocked],https://t.freetv.fun/live/match-arena-tv.php
Матч ТВ[geo-blocked],https://t.freetv.fun/live/match-strana-tv.php
Матч![geo-blocked],https://t.freetv.fun/live/match-arena-1.m3u8
Матч![geo-blocked],https://t.freetv.fun/live/match-1.php
Матч![geo-blocked],https://t.freetv.fun/live/match-tv.m3u8
Мир HD[geo-blocked],https://t.freetv.fun/live/mir.m3u8
Музыка Первого[geo-blocked],https://t.freetv.fun/live/muzyka-pervogo.php
Музыка Первого[geo-blocked],https://t.freetv.fun/live/muzyka-pervogo-3.php
Мультимания[geo-blocked],https://t.freetv.fun/live/multilandiia.m3u8
НТВ[geo-blocked],https://t.freetv.fun/live/ntv-mir.m3u8
НТВ[geo-blocked],https://t.freetv.fun/live/ntv-3.php
НТВ[geo-blocked],https://t.freetv.fun/live/ntv-khit-1.m3u8
НТВ[geo-blocked],https://t.freetv.fun/live/ntv-mir-1.php
НТВ[geo-blocked],https://t.freetv.fun/live/ntv-khit-576p.m3u8
НТВ-Сериал[geo-blocked],https://t.freetv.fun/live/ntv-serial-1.m3u8
НТВ-Сериал[geo-blocked],https://t.freetv.fun/live/ntv-serial-3.php
О![geo-blocked],https://t.freetv.fun/live/o.m3u8
ОТР[geo-blocked],https://t.freetv.fun/live/otr.m3u8
Первый Канал[geo-blocked],https://t.freetv.fun/live/pervyi-kanal.php
Первый Канал[geo-blocked],https://t.freetv.fun/live/pervyi-kanal-3.m3u8
Первый Канал[geo-blocked],https://t.freetv.fun/live/pervyi-kanal-evropa-1.m3u8
Перец ATB[geo-blocked],https://t.freetv.fun/live/perets.m3u8
Планета HD[geo-blocked],https://t.freetv.fun/live/zhivaia-planeta.m3u8
Планета HD[geo-blocked],https://t.freetv.fun/live/tnv-planeta.m3u8
Планета HD[geo-blocked],https://t.freetv.fun/live/moia-planeta.m3u8
Планета HD[geo-blocked],https://t.freetv.fun/live/moia-planeta-1.m3u8
Планета HD[geo-blocked],https://t.freetv.fun/live/rtr-planeta-1.m3u8
Планета HD[geo-blocked],https://t.freetv.fun/live/rtr-planeta-2.php
Премьера ТВ[geo-blocked],https://t.freetv.fun/live/match-premera.php
Премьера ТВ[geo-blocked],https://t.freetv.fun/live/match-premera-1.php
Пятница! Россия[geo-blocked],https://t.freetv.fun/live/piatnitsa-2.php
РЕН ТВ[geo-blocked],https://t.freetv.fun/live/ren-tv.php
РОССИЯ 24[geo-blocked],https://t.freetv.fun/live/rossiia-24-1.m3u8
РОССИЯ 24[geo-blocked],https://t.freetv.fun/live/rossiia-24-8.m3u8
РОССИЯ 24[geo-blocked],https://t.freetv.fun/live/rossiia-24-9.php
РОССИЯ 24[geo-blocked],https://t.freetv.fun/live/rossiia-24-10.m3u8
Россия 1 [geo-blocked],https://t.freetv.fun/live/rossiia-1-4.php
Русский Роман[geo-blocked],https://t.freetv.fun/live/russkii-roman.php
Русский бестселлер[geo-blocked],https://t.freetv.fun/live/russkii-bestseller.php
СТС[geo-blocked],https://t.freetv.fun/live/sts-9.m3u8
СТС[geo-blocked],https://t.freetv.fun/live/sts-10.m3u8
СТС kids[geo-blocked],https://t.freetv.fun/live/sts-kids-1.m3u8
Совершенно секретно[geo-blocked],https://t.freetv.fun/live/sovershenno-sekretno-2.php
ТНТ[geo-blocked],https://t.freetv.fun/live/tnt-4.m3u8
ТНТ[geo-blocked],https://t.freetv.fun/live/tnt-fd.php
Теледом[geo-blocked],https://t.freetv.fun/live/teledom.m3u8
Телеканал Звезда Россия[geo-blocked],https://t.freetv.fun/live/zvezda.php
Телеканал Звезда Россия[geo-blocked],https://t.freetv.fun/live/zvezda-1.m3u8
Телеканал Старт[geo-blocked],https://t.freetv.fun/live/start-1.php
Телекафе Россия[geo-blocked],https://t.freetv.fun/live/telekafe.m3u8
Футбол 1-2 HD[geo-blocked],https://t.freetv.fun/live/match-futbol-1.php
ШАНСОН ТВ[geo-blocked],https://t.freetv.fun/live/shanson-tv.php
ШАНСОН ТВ[geo-blocked],https://t.freetv.fun/live/radio-shanson-1.m3u8
Ю Россия[geo-blocked],https://t.freetv.fun/live/rossiia-rtr.php
ностальгия Россия[geo-blocked],https://t.freetv.fun/live/nostalgiia-5.m3u8
Saudi Arabia,#genre#
ART[geo-blocked],https://t.freetv.fun/live/art-1.m3u8
ART 1[geo-blocked],https://t.freetv.fun/live/rtv-1.m3u8
ART 1[geo-blocked],https://t.freetv.fun/live/rtk-1.m3u8
Al Maghribia[geo-blocked],https://t.freetv.fun/live/al-maghribia.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya-1.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya-tv.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya-2.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya-3.m3u8
Al Sharqiya[geo-blocked],https://t.freetv.fun/live/al-sharqiya-4.m3u8
Arena Sport 1 HD  (RS )[geo-blocked],https://t.freetv.fun/live/arena-sport-1.m3u8
BeIN Sports 2[geo-blocked],https://t.freetv.fun/live/bein-sports-2-fr.m3u8
Dorar TV[geo-blocked],https://t.freetv.fun/live/oromar-tv.m3u8
MBC 3[geo-blocked],https://t.freetv.fun/live/mbc-3.m3u8
NOON Kids [geo-blocked],https://t.freetv.fun/live/on-kids.m3u8
OSN Movies Action[geo-blocked],https://t.freetv.fun/live/yes-movies-action.m3u8
Quran TV[geo-blocked],https://t.freetv.fun/live/uranio-tv.m3u8
Quran TV[geo-blocked],https://t.freetv.fun/live/uranio-tv-1.m3u8
Singapore,#genre#
AXN HD[geo-blocked],https://t.freetv.fun/live/axn.m3u8
CNA[geo-blocked],https://t.freetv.fun/live/cna.m3u8
CNA[geo-blocked],https://t.freetv.fun/live/cna-1.m3u8
Channel 5[geo-blocked],https://t.freetv.fun/live/channel-5.m3u8
Channel 8[geo-blocked],https://t.freetv.fun/live/channel-8.m3u8
Channel 8[geo-blocked],https://t.freetv.fun/live/channel-8-1.m3u8
Channel U[geo-blocked],https://t.freetv.fun/live/channel-u.m3u8
Lifetime Asia[geo-blocked],https://t.freetv.fun/live/asia.m3u8
Sony Channel[geo-blocked],https://t.freetv.fun/live/sony-channel-andes.m3u8
Sony Channel[geo-blocked],https://t.freetv.fun/live/sony-channel-andes-1.m3u8
South Africa,#genre#
africa tv[geo-blocked],https://t.freetv.fun/live/voa-tv-africa.m3u8
Spain,#genre#
AXN White HD Spain[geo-blocked],https://t.freetv.fun/live/axn-white-poland.m3u8
Barca TV[geo-blocked],https://t.freetv.fun/live/bark-tv.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtnji-lu.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-1.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtnji-lu-1.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-1-1.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtne-yu-1.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-3.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-4.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-5.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-6.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-8.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn-15.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtncai-jing.m3u8
CGTN(Spain)[geo-blocked],https://t.freetv.fun/live/cgtn1.m3u8
Canal+ Desporte 2 Spain[geo-blocked],https://t.freetv.fun/live/2-plus-2-1.m3u8
Discovery Max Spain[geo-blocked],https://t.freetv.fun/live/discovery-sd.php
Marca TV[geo-blocked],https://t.freetv.fun/live/cajamarca-tv.m3u8
Mitele Deportes[geo-blocked],https://t.freetv.fun/live/itv-deportes.m3u8
TVE 24[geo-blocked],https://t.freetv.fun/live/e-24.m3u8
